Name,Date,Last Observation (%),Last Observation (ML)
"Wivenhoe","01-01-2011","101.5","1182885.33"
"Wivenhoe","02-01-2011","101.1","1177644.53"
"Wivenhoe","03-01-2011","101.5","1182965.14"
"Wivenhoe","04-01-2011","101.9","1187871.12"
"Wivenhoe","05-01-2011","102.7","1196692.58"
"Wivenhoe","06-01-2011","104.4","1216494.21"
"Wivenhoe","07-01-2011","112.6","1311661.13"
"Wivenhoe","08-01-2011","115.8","1349560.32"
"Wivenhoe","09-01-2011","127.9","1490242.44"
"Wivenhoe","10-01-2011","168.6","1964439"
"Wivenhoe","11-01-2011","190.3","2217455.08"
"Wivenhoe","12-01-2011","188.7","2198600.26"
"Wivenhoe","13-01-2011","182.3","2123857.35"
"Wivenhoe","14-01-2011","166.5","1940366.74"
"Wivenhoe","15-01-2011","149.1","1737803.51"
"Wivenhoe","16-01-2011","130.5","1520469.95"
"Wivenhoe","17-01-2011","110.8","1291024.96"
"Wivenhoe","18-01-2011","100.7","1173531.23"
"Wivenhoe","19-01-2011","99.5","1159871.42"
"Wivenhoe","20-01-2011","100.1","1166290.39"
"Wivenhoe","21-01-2011","100.8","1174513.59"
"Wivenhoe","22-01-2011","101","1176445.69"
"Wivenhoe","23-01-2011","101.1","1177627.77"
"Wivenhoe","24-01-2011","101.1","1177575.33"
"Wivenhoe","25-01-2011","101.1","1178404.04"
"Wivenhoe","26-01-2011","100.5","1170621.37"
"Wivenhoe","27-01-2011","100.1","1166313.34"
"Wivenhoe","28-01-2011","99.7","1162016.02"
"Wivenhoe","29-01-2011","99.7","1162016.02"
"Wivenhoe","30-01-2011","99.5","1159871.42"
"Wivenhoe","31-01-2011","99.7","1162135.76"
"Wivenhoe","01-02-2011","100.5","1170621.37"
"Wivenhoe","02-02-2011","100.8","1174940.08"
"Wivenhoe","03-02-2011","101.2","1179269.43"
"Wivenhoe","04-02-2011","101.2","1179269.43"
"Wivenhoe","05-02-2011","100.8","1174940.08"
"Wivenhoe","06-02-2011","100.5","1170621.37"
"Wivenhoe","07-02-2011","100.5","1170621.37"
"Wivenhoe","08-02-2011","100.5","1170621.37"
"Wivenhoe","09-02-2011","100.4","1170446.12"
"Wivenhoe","10-02-2011","100.5","1170621.37"
"Wivenhoe","11-02-2011","100.3","1168466.02"
"Wivenhoe","12-02-2011","100.1","1166525.58"
"Wivenhoe","13-02-2011","100.3","1168466.02"
"Wivenhoe","14-02-2011","100.3","1168466.02"
"Wivenhoe","15-02-2011","100.6","1171835.41"
"Wivenhoe","16-02-2011","100.6","1172779.39"
"Wivenhoe","17-02-2011","100.6","1172779.39"
"Wivenhoe","18-02-2011","100.9","1175567.74"
"Wivenhoe","19-02-2011","100.9","1175526.68"
"Wivenhoe","20-02-2011","99.2","1155590.47"
"Wivenhoe","21-02-2011","97.4","1135231.78"
"Wivenhoe","22-02-2011","95","1107531.71"
"Wivenhoe","23-02-2011","93.1","1084403.28"
"Wivenhoe","24-02-2011","90.6","1056188.81"
"Wivenhoe","25-02-2011","88.1","1026964.86"
"Wivenhoe","26-02-2011","85.5","996146.72"
"Wivenhoe","27-02-2011","82.9","966285.29"
"Wivenhoe","28-02-2011","80.1","933492.85"
"Wivenhoe","01-03-2011","77.7","904897.05"
"Wivenhoe","02-03-2011","76.5","891149.26"
"Wivenhoe","03-03-2011","76.3","889419.45"
"Wivenhoe","04-03-2011","77.4","901608.32"
"Wivenhoe","05-03-2011","78.3","912122.52"
"Wivenhoe","06-03-2011","79.1","921211.71"
"Wivenhoe","07-03-2011","79.2","922758.16"
"Wivenhoe","08-03-2011","79","920978.7"
"Wivenhoe","09-03-2011","78.9","919201.98"
"Wivenhoe","10-03-2011","78.6","915656.76"
"Wivenhoe","11-03-2011","78.1","910359.53"
"Wivenhoe","12-03-2011","78","908599.29"
"Wivenhoe","13-03-2011","77.4","901586"
"Wivenhoe","14-03-2011","77.2","899839.61"
"Wivenhoe","15-03-2011","76.8","894617.11"
"Wivenhoe","16-03-2011","76.6","892881.81"
"Wivenhoe","17-03-2011","76.5","891149.26"
"Wivenhoe","18-03-2011","76.2","887692.37"
"Wivenhoe","19-03-2011","76.3","889421.94"
"Wivenhoe","20-03-2011","77.1","898096"
"Wivenhoe","21-03-2011","78","908599.29"
"Wivenhoe","22-03-2011","78.3","912136.58"
"Wivenhoe","23-03-2011","78.3","912122.52"
"Wivenhoe","24-03-2011","78.3","912363.35"
"Wivenhoe","25-03-2011","78.3","912122.52"
"Wivenhoe","26-03-2011","78.1","910359.53"
"Wivenhoe","27-03-2011","77.8","906841.82"
"Wivenhoe","28-03-2011","77.4","901586"
"Wivenhoe","29-03-2011","77","897690.54"
"Wivenhoe","30-03-2011","76.6","892881.81"
"Wivenhoe","31-03-2011","76","885968"
"Wivenhoe","01-04-2011","75.8","883500.85"
"Wivenhoe","02-04-2011","75.7","882633.4"
"Wivenhoe","03-04-2011","75.9","884297.5"
"Wivenhoe","04-04-2011","75.9","884258.75"
"Wivenhoe","05-04-2011","75.9","884286.35"
"Wivenhoe","06-04-2011","76.2","887692.37"
"Wivenhoe","07-04-2011","76.3","889497.06"
"Wivenhoe","08-04-2011","76.8","894639.94"
"Wivenhoe","09-04-2011","77.1","898096"
"Wivenhoe","10-04-2011","77.1","898096"
"Wivenhoe","11-04-2011","77.2","899855"
"Wivenhoe","12-04-2011","77.5","903404.27"
"Wivenhoe","13-04-2011","77.8","906841.82"
"Wivenhoe","14-04-2011","77.8","906853.01"
"Wivenhoe","15-04-2011","78","908599.29"
"Wivenhoe","16-04-2011","78.1","910359.53"
"Wivenhoe","17-04-2011","78.1","910359.53"
"Wivenhoe","18-04-2011","78.3","912122.52"
"Wivenhoe","19-04-2011","78.3","912122.52"
"Wivenhoe","20-04-2011","78.7","917428"
"Wivenhoe","21-04-2011","79.3","923734.28"
"Wivenhoe","22-04-2011","79.7","928329.26"
"Wivenhoe","23-04-2011","80.1","933508.15"
"Wivenhoe","24-04-2011","80.5","937697.88"
"Wivenhoe","25-04-2011","80.6","939549.79"
"Wivenhoe","26-04-2011","80.6","938897.73"
"Wivenhoe","27-04-2011","80.7","940704.96"
"Wivenhoe","28-04-2011","80.8","941530.01"
"Wivenhoe","29-04-2011","81","944041.42"
"Wivenhoe","30-04-2011","81.2","946143.55"
"Wivenhoe","01-05-2011","81.2","945598.47"
"Wivenhoe","02-05-2011","81.4","947975.04"
"Wivenhoe","03-05-2011","81.5","949783.36"
"Wivenhoe","04-05-2011","81.7","951607.49"
"Wivenhoe","05-05-2011","81.7","951607.49"
"Wivenhoe","06-05-2011","81.8","953434.43"
"Wivenhoe","07-05-2011","81.8","953434.43"
"Wivenhoe","08-05-2011","82.1","957096.75"
"Wivenhoe","09-05-2011","82.4","959641.87"
"Wivenhoe","10-05-2011","82.5","961150.56"
"Wivenhoe","11-05-2011","82.6","962394.44"
"Wivenhoe","12-05-2011","82.7","963785.17"
"Wivenhoe","13-05-2011","82.6","962611.27"
"Wivenhoe","14-05-2011","82.6","962611.27"
"Wivenhoe","15-05-2011","82.5","960781.51"
"Wivenhoe","16-05-2011","82.4","960270.98"
"Wivenhoe","17-05-2011","82.5","960770.29"
"Wivenhoe","18-05-2011","82.3","958927.6"
"Wivenhoe","19-05-2011","82.3","959302.27"
"Wivenhoe","20-05-2011","82.3","958932.12"
"Wivenhoe","21-05-2011","82.2","957737.35"
"Wivenhoe","22-05-2011","82.3","958932.12"
"Wivenhoe","23-05-2011","82.5","960770.29"
"Wivenhoe","24-05-2011","82.5","961274.41"
"Wivenhoe","25-05-2011","82.8","964465.81"
"Wivenhoe","26-05-2011","83.1","967952.8"
"Wivenhoe","27-05-2011","83.3","970064.51"
"Wivenhoe","28-05-2011","83.2","970003.23"
"Wivenhoe","29-05-2011","83.1","968223.41"
"Wivenhoe","30-05-2011","83.3","970623.79"
"Wivenhoe","31-05-2011","83.6","973754.16"
"Wivenhoe","01-06-2011","84","979306.57"
"Wivenhoe","02-06-2011","83.9","978068.54"
"Wivenhoe","03-06-2011","84","979306.57"
"Wivenhoe","04-06-2011","83.9","978050.54"
"Wivenhoe","05-06-2011","84","979306.57"
"Wivenhoe","06-06-2011","83.9","977443.23"
"Wivenhoe","07-06-2011","83.9","977694.98"
"Wivenhoe","08-06-2011","84","979377.82"
"Wivenhoe","09-06-2011","84.2","981175.74"
"Wivenhoe","10-06-2011","84","979306.57"
"Wivenhoe","11-06-2011","84","979306.57"
"Wivenhoe","12-06-2011","84.1","980205.58"
"Wivenhoe","13-06-2011","84","979306.57"
"Wivenhoe","14-06-2011","84.2","981175.74"
"Wivenhoe","15-06-2011","83.9","978217.33"
"Wivenhoe","16-06-2011","84","979306.57"
"Wivenhoe","17-06-2011","83.9","977440.24"
"Wivenhoe","18-06-2011","83.9","977794.51"
"Wivenhoe","19-06-2011","83.8","977031.16"
"Wivenhoe","20-06-2011","83.9","977440.24"
"Wivenhoe","21-06-2011","83.9","977440.24"
"Wivenhoe","22-06-2011","83.9","977626.59"
"Wivenhoe","23-06-2011","84","979306.57"
"Wivenhoe","24-06-2011","83.6","974556.74"
"Wivenhoe","25-06-2011","83.6","974380.68"
"Wivenhoe","26-06-2011","83.4","972060.61"
"Wivenhoe","27-06-2011","83.5","972550.61"
"Wivenhoe","28-06-2011","83.4","971858.25"
"Wivenhoe","29-06-2011","83.4","971868.62"
"Wivenhoe","30-06-2011","83.4","972033.11"
"Wivenhoe","01-07-2011","83.4","971858.25"
"Wivenhoe","02-07-2011","83.4","971879.96"
"Wivenhoe","03-07-2011","83.3","970744.7"
"Wivenhoe","04-07-2011","83.4","971858.25"
"Wivenhoe","05-07-2011","83.4","971858.25"
"Wivenhoe","06-07-2011","83.6","973716.08"
"Wivenhoe","07-07-2011","83.4","972059.31"
"Wivenhoe","08-07-2011","83.4","971858.25"
"Wivenhoe","09-07-2011","83.4","971858.25"
"Wivenhoe","10-07-2011","83.2","970003.23"
"Wivenhoe","11-07-2011","83.2","970003.23"
"Wivenhoe","12-07-2011","83.2","970003.23"
"Wivenhoe","13-07-2011","83.1","968151.03"
"Wivenhoe","14-07-2011","83","966803.41"
"Wivenhoe","15-07-2011","83","966802.33"
"Wivenhoe","16-07-2011","83.1","968151.03"
"Wivenhoe","17-07-2011","83.1","968151.03"
"Wivenhoe","18-07-2011","83","966987.15"
"Wivenhoe","19-07-2011","83.2","969002.33"
"Wivenhoe","20-07-2011","83.1","968151.03"
"Wivenhoe","21-07-2011","83.1","968151.03"
"Wivenhoe","22-07-2011","82.9","966505.89"
"Wivenhoe","23-07-2011","82.9","966306.46"
"Wivenhoe","24-07-2011","82.9","965954.2"
"Wivenhoe","25-07-2011","82.9","965468.42"
"Wivenhoe","26-07-2011","82.8","964870.67"
"Wivenhoe","27-07-2011","82.8","964854.25"
"Wivenhoe","28-07-2011","82.6","962940.74"
"Wivenhoe","29-07-2011","82.7","963253.26"
"Wivenhoe","30-07-2011","82.6","962619.78"
"Wivenhoe","31-07-2011","82.6","962748.22"
"Wivenhoe","01-08-2011","82.7","963206.31"
"Wivenhoe","02-08-2011","82.5","961552.78"
"Wivenhoe","03-08-2011","82.3","959124.08"
"Wivenhoe","04-08-2011","82.2","958405.04"
"Wivenhoe","05-08-2011","82.3","958970.85"
"Wivenhoe","06-08-2011","82.1","957100.72"
"Wivenhoe","07-08-2011","82.1","957096.75"
"Wivenhoe","08-08-2011","82.2","957841.36"
"Wivenhoe","09-08-2011","82.3","959413.27"
"Wivenhoe","10-08-2011","82.3","958932.12"
"Wivenhoe","11-08-2011","82.3","958932.12"
"Wivenhoe","12-08-2011","82.1","957096.75"
"Wivenhoe","13-08-2011","82","955868.81"
"Wivenhoe","14-08-2011","81.9","954825.65"
"Wivenhoe","15-08-2011","82","955362.37"
"Wivenhoe","16-08-2011","82.1","957096.75"
"Wivenhoe","17-08-2011","82","955279.87"
"Wivenhoe","18-08-2011","82","955264.18"
"Wivenhoe","19-08-2011","81.9","954206.99"
"Wivenhoe","20-08-2011","81.8","953434.43"
"Wivenhoe","21-08-2011","81.8","953434.43"
"Wivenhoe","22-08-2011","81.7","952011.45"
"Wivenhoe","23-08-2011","81.8","953442.1"
"Wivenhoe","24-08-2011","81.8","953434.43"
"Wivenhoe","25-08-2011","81.8","953103.38"
"Wivenhoe","26-08-2011","81.8","953434.43"
"Wivenhoe","27-08-2011","81.8","953434.43"
"Wivenhoe","28-08-2011","81.7","951607.49"
"Wivenhoe","29-08-2011","81.5","949981.43"
"Wivenhoe","30-08-2011","82.3","958932.12"
"Wivenhoe","31-08-2011","82.4","959994.79"
"Wivenhoe","01-09-2011","82.5","961690.43"
"Wivenhoe","02-09-2011","82.7","963532.81"
"Wivenhoe","03-09-2011","82.6","962273.94"
"Wivenhoe","04-09-2011","82.7","963532.81"
"Wivenhoe","05-09-2011","82.8","964496.06"
"Wivenhoe","06-09-2011","82.5","961699.56"
"Wivenhoe","07-09-2011","82.5","961779.23"
"Wivenhoe","08-09-2011","82.4","960721.42"
"Wivenhoe","09-09-2011","82.7","963532.81"
"Wivenhoe","10-09-2011","82.5","960984.76"
"Wivenhoe","11-09-2011","82.2","958014.08"
"Wivenhoe","12-09-2011","82","955770.74"
"Wivenhoe","13-09-2011","82.1","956185.12"
"Wivenhoe","14-09-2011","82.1","956485.06"
"Wivenhoe","15-09-2011","82.1","956192.14"
"Wivenhoe","16-09-2011","82","955257.49"
"Wivenhoe","17-09-2011","81.9","953834.69"
"Wivenhoe","18-09-2011","81.9","954493.07"
"Wivenhoe","19-09-2011","81.9","954348.96"
"Wivenhoe","20-09-2011","81.9","954348.96"
"Wivenhoe","21-09-2011","81.7","952520.61"
"Wivenhoe","22-09-2011","81.7","952520.61"
"Wivenhoe","23-09-2011","81.7","952520.61"
"Wivenhoe","24-09-2011","81.7","952520.61"
"Wivenhoe","25-09-2011","81.7","952520.61"
"Wivenhoe","26-09-2011","81.6","950898.15"
"Wivenhoe","27-09-2011","81.6","950704.29"
"Wivenhoe","28-09-2011","81.6","950695.07"
"Wivenhoe","29-09-2011","81.7","952520.61"
"Wivenhoe","30-09-2011","81.5","949695"
"Wivenhoe","01-10-2011","81.6","950695.07"
"Wivenhoe","02-10-2011","81.4","948872.35"
"Wivenhoe","03-10-2011","81.4","948355.14"
"Wivenhoe","04-10-2011","81.3","947225.44"
"Wivenhoe","05-10-2011","81.2","946484.21"
"Wivenhoe","06-10-2011","81.3","947052.44"
"Wivenhoe","07-10-2011","81.3","947052.44"
"Wivenhoe","08-10-2011","81.4","948872.35"
"Wivenhoe","10-10-2011","81.3","947847.91"
"Wivenhoe","11-10-2011","81.4","948882.67"
"Wivenhoe","12-10-2011","81.4","948135.6"
"Wivenhoe","13-10-2011","81.4","948872.35"
"Wivenhoe","14-10-2011","81.4","948872.35"
"Wivenhoe","15-10-2011","81.4","948872.35"
"Wivenhoe","16-10-2011","81.4","948872.35"
"Wivenhoe","17-10-2011","81.4","948872.35"
"Wivenhoe","18-10-2011","81.7","952520.61"
"Wivenhoe","19-10-2011","81.6","950695.07"
"Wivenhoe","20-10-2011","81.5","949934.69"
"Wivenhoe","21-10-2011","81.4","948610.4"
"Wivenhoe","22-10-2011","81.4","948872.35"
"Wivenhoe","23-10-2011","81.4","948510.05"
"Wivenhoe","24-10-2011","81.3","947504.87"
"Wivenhoe","25-10-2011","81.3","947052.44"
"Wivenhoe","26-10-2011","81.3","947052.44"
"Wivenhoe","27-10-2011","81.3","947052.44"
"Wivenhoe","28-10-2011","81.1","945235.35"
"Wivenhoe","29-10-2011","81.1","945235.35"
"Wivenhoe","30-10-2011","81.2","945734.1"
"Wivenhoe","31-10-2011","81.1","945235.35"
"Wivenhoe","01-11-2011","81.1","945235.35"
"Wivenhoe","02-11-2011","81.1","945235.35"
"Wivenhoe","03-11-2011","81","943421.08"
"Wivenhoe","04-11-2011","80.8","941609.63"
"Wivenhoe","05-11-2011","80.7","940194.86"
"Wivenhoe","06-11-2011","80.5","937995.16"
"Wivenhoe","07-11-2011","80.5","937995.16"
"Wivenhoe","08-11-2011","80.5","937995.16"
"Wivenhoe","09-11-2011","80.6","938826.81"
"Wivenhoe","10-11-2011","80.3","936192.14"
"Wivenhoe","11-11-2011","80.3","936192.14"
"Wivenhoe","12-11-2011","80.3","935112.26"
"Wivenhoe","13-11-2011","80","932594.48"
"Wivenhoe","14-11-2011","80","932594.48"
"Wivenhoe","15-11-2011","80","932594.48"
"Wivenhoe","16-11-2011","79.9","930799.83"
"Wivenhoe","17-11-2011","79.7","929007.95"
"Wivenhoe","18-11-2011","79.4","925432.51"
"Wivenhoe","19-11-2011","78.4","913005.05"
"Wivenhoe","20-11-2011","77.6","904174.1"
"Wivenhoe","21-11-2011","77","896978.63"
"Wivenhoe","22-11-2011","76.1","886804.22"
"Wivenhoe","23-11-2011","75.5","879953.93"
"Wivenhoe","24-11-2011","75.5","879953.93"
"Wivenhoe","25-11-2011","75.4","878241.64"
"Wivenhoe","26-11-2011","75.4","878241.64"
"Wivenhoe","27-11-2011","75.2","876532"
"Wivenhoe","28-11-2011","75.2","876532"
"Wivenhoe","29-11-2011","74.9","873145.72"
"Wivenhoe","30-11-2011","74.7","869928.78"
"Wivenhoe","01-12-2011","74.8","871419.04"
"Wivenhoe","02-12-2011","74.6","869720.09"
"Wivenhoe","03-12-2011","74.5","868036.99"
"Wivenhoe","04-12-2011","74.5","868023.87"
"Wivenhoe","05-12-2011","74.3","866330.39"
"Wivenhoe","06-12-2011","74.3","866330.39"
"Wivenhoe","07-12-2011","74.5","868023.87"
"Wivenhoe","08-12-2011","74.5","868023.87"
"Wivenhoe","09-12-2011","74.3","866335.52"
"Wivenhoe","10-12-2011","75.1","874825.01"
"Wivenhoe","11-12-2011","75.2","876532"
"Wivenhoe","12-12-2011","75.1","874834.23"
"Wivenhoe","13-12-2011","75.4","878241.64"
"Wivenhoe","14-12-2011","75.4","878241.64"
"Wivenhoe","15-12-2011","75.4","878241.64"
"Wivenhoe","16-12-2011","75.2","876532"
"Wivenhoe","17-12-2011","75.1","874825.01"
"Wivenhoe","18-12-2011","75.1","874825.01"
"Wivenhoe","19-12-2011","75.1","874825.01"
"Wivenhoe","20-12-2011","74.9","873120.68"
"Wivenhoe","21-12-2011","74.9","873120.68"
"Wivenhoe","22-12-2011","74.8","871419.04"
"Wivenhoe","23-12-2011","74.6","869720.09"
"Wivenhoe","24-12-2011","74.6","869726.68"
"Wivenhoe","25-12-2011","74.8","871419.04"
"Wivenhoe","26-12-2011","74.8","871419.04"
"Wivenhoe","27-12-2011","74.8","871455.21"
"Wivenhoe","28-12-2011","74.9","873120.68"
"Wivenhoe","29-12-2011","75.1","874825.01"
"Wivenhoe","30-12-2011","75.2","876532"
"Wivenhoe","31-12-2011","75.4","878241.64"
"Wivenhoe","01-01-2012","75.2","876543.43"
"Wivenhoe","02-01-2012","75.1","874825.01"
"Wivenhoe","03-01-2012","75.1","874825.01"
"Wivenhoe","04-01-2012","75.1","874825.01"
"Wivenhoe","05-01-2012","75.1","874825.01"
"Wivenhoe","06-01-2012","75.1","874825.01"
"Wivenhoe","07-01-2012","74.9","873120.68"
"Wivenhoe","08-01-2012","74.8","871419.04"
"Wivenhoe","09-01-2012","74.9","873120.68"
"Wivenhoe","10-01-2012","74.8","871432.47"
"Wivenhoe","11-01-2012","74.8","871419.04"
"Wivenhoe","12-01-2012","74.5","868023.87"
"Wivenhoe","13-01-2012","74.5","868023.87"
"Wivenhoe","14-01-2012","74.5","868023.87"
"Wivenhoe","15-01-2012","74.3","866330.39"
"Wivenhoe","16-01-2012","74.5","868023.87"
"Wivenhoe","17-01-2012","74.4","866360.61"
"Wivenhoe","18-01-2012","74.6","869720.09"
"Wivenhoe","19-01-2012","74.8","871839.74"
"Wivenhoe","20-01-2012","75.1","874837.93"
"Wivenhoe","21-01-2012","75.4","878250.7"
"Wivenhoe","22-01-2012","75.4","878241.64"
"Wivenhoe","23-01-2012","75.5","879953.93"
"Wivenhoe","24-01-2012","75.7","881687.88"
"Wivenhoe","25-01-2012","75.4","878241.64"
"Wivenhoe","26-01-2012","74.9","873120.68"
"Wivenhoe","27-01-2012","76.1","886645.11"
"Wivenhoe","28-01-2012","78.4","913040.35"
"Wivenhoe","29-01-2012","79.7","929007.95"
"Wivenhoe","30-01-2012","80.7","939800.99"
"Wivenhoe","31-01-2012","79.4","925626.93"
"Wivenhoe","01-02-2012","76.8","895485.79"
"Wivenhoe","02-02-2012","75.7","881668.88"
"Wivenhoe","03-02-2012","75.5","879953.93"
"Wivenhoe","04-02-2012","75.4","878241.64"
"Wivenhoe","05-02-2012","75.2","876532"
"Wivenhoe","06-02-2012","75.2","876532"
"Wivenhoe","07-02-2012","75.5","879953.93"
"Wivenhoe","08-02-2012","75.5","879953.93"
"Wivenhoe","09-02-2012","75.5","879962.54"
"Wivenhoe","10-02-2012","75.8","883386.51"
"Wivenhoe","11-02-2012","76","885106.83"
"Wivenhoe","12-02-2012","76.1","886829.84"
"Wivenhoe","13-02-2012","76.3","888555.57"
"Wivenhoe","14-02-2012","76.1","886829.84"
"Wivenhoe","15-02-2012","76","885719.59"
"Wivenhoe","16-02-2012","76.1","886838.82"
"Wivenhoe","17-02-2012","76.3","888555.57"
"Wivenhoe","18-02-2012","76.3","888585.87"
"Wivenhoe","19-02-2012","76.3","888555.57"
"Wivenhoe","20-02-2012","76.1","886829.84"
"Wivenhoe","21-02-2012","76","885106.83"
"Wivenhoe","22-02-2012","75.8","883386.51"
"Wivenhoe","23-02-2012","75.8","883386.51"
"Wivenhoe","24-02-2012","76.1","886829.84"
"Wivenhoe","25-02-2012","77.3","900712.46"
"Wivenhoe","26-02-2012","79.1","921868.09"
"Wivenhoe","27-02-2012","80.7","939800.99"
"Wivenhoe","28-02-2012","80.3","936192.14"
"Wivenhoe","29-02-2012","80","932594.48"
"Wivenhoe","01-03-2012","79.4","925432.51"
"Wivenhoe","02-03-2012","77","897225.24"
"Wivenhoe","03-03-2012","76","885106.83"
"Wivenhoe","04-03-2012","75.8","883398.43"
"Wivenhoe","05-03-2012","76.3","888583.88"
"Wivenhoe","06-03-2012","76.7","893770.54"
"Wivenhoe","07-03-2012","77.6","904219.84"
"Wivenhoe","08-03-2012","78.9","918855.36"
"Wivenhoe","09-03-2012","80","932594.48"
"Wivenhoe","10-03-2012","79.6","927218.85"
"Wivenhoe","11-03-2012","79.1","921868.09"
"Wivenhoe","12-03-2012","78.4","913005.05"
"Wivenhoe","13-03-2012","77.4","901915.82"
"Wivenhoe","14-03-2012","76.4","890284.02"
"Wivenhoe","15-03-2012","75.8","883386.51"
"Wivenhoe","16-03-2012","75.5","880062.81"
"Wivenhoe","17-03-2012","76","885106.83"
"Wivenhoe","18-03-2012","76.3","888564.32"
"Wivenhoe","19-03-2012","76.7","893757.02"
"Wivenhoe","20-03-2012","77.6","904094.46"
"Wivenhoe","21-03-2012","77.9","907720.21"
"Wivenhoe","22-03-2012","78.1","909479.07"
"Wivenhoe","23-03-2012","78.4","913005.05"
"Wivenhoe","24-03-2012","78.7","916542.04"
"Wivenhoe","25-03-2012","78.8","918641.05"
"Wivenhoe","26-03-2012","79","920090"
"Wivenhoe","27-03-2012","78.7","916542.04"
"Wivenhoe","28-03-2012","78.4","913279.4"
"Wivenhoe","29-03-2012","78.7","916542.04"
"Wivenhoe","30-03-2012","78.8","918672.42"
"Wivenhoe","31-03-2012","79","920090"
"Wivenhoe","01-04-2012","79","920962.36"
"Wivenhoe","02-04-2012","79.1","921868.09"
"Wivenhoe","03-04-2012","79.1","922064.55"
"Wivenhoe","04-04-2012","79.1","921868.09"
"Wivenhoe","05-04-2012","79.3","923648.93"
"Wivenhoe","06-04-2012","79.3","923648.93"
"Wivenhoe","07-04-2012","79.3","923648.93"
"Wivenhoe","08-04-2012","79.3","923648.93"
"Wivenhoe","09-04-2012","79.3","923648.93"
"Wivenhoe","10-04-2012","79.3","923648.93"
"Wivenhoe","11-04-2012","79.3","923648.93"
"Wivenhoe","12-04-2012","79.3","923648.93"
"Wivenhoe","13-04-2012","79.3","923648.93"
"Wivenhoe","14-04-2012","79.3","923648.93"
"Wivenhoe","15-04-2012","79.3","923979.21"
"Wivenhoe","16-04-2012","79.3","923648.93"
"Wivenhoe","17-04-2012","79.4","925432.51"
"Wivenhoe","18-04-2012","79.4","925552.75"
"Wivenhoe","19-04-2012","79.4","925399.78"
"Wivenhoe","20-04-2012","79.7","929052.44"
"Wivenhoe","21-04-2012","79.7","929007.95"
"Wivenhoe","22-04-2012","79.5","925845.35"
"Wivenhoe","23-04-2012","79.4","925432.51"
"Wivenhoe","24-04-2012","79.7","929007.95"
"Wivenhoe","25-04-2012","79.6","927232.61"
"Wivenhoe","26-04-2012","79.6","927218.85"
"Wivenhoe","27-04-2012","79.6","927218.85"
"Wivenhoe","28-04-2012","79.9","930799.83"
"Wivenhoe","29-04-2012","80.1","933117.69"
"Wivenhoe","30-04-2012","80.7","939800.99"
"Wivenhoe","01-05-2012","80.9","942726.23"
"Wivenhoe","02-05-2012","80.9","942638.41"
"Wivenhoe","03-05-2012","80.9","942161.59"
"Wivenhoe","04-05-2012","81.1","945241.88"
"Wivenhoe","05-05-2012","81.3","947052.44"
"Wivenhoe","06-05-2012","81.3","947535.99"
"Wivenhoe","07-05-2012","81.3","947847.73"
"Wivenhoe","08-05-2012","81.3","947057.55"
