"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","204","n/e","n/e","6521","3073","245","n/e","n/e","n/e","4","","6009","4124","n/e","59867","n/e","n/e","1508","248","n/e","1248"
"France (FR)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","205","n/e","n/e","6487","3126","245","n/e","n/e","n/e","3","","5904","3101","n/e","59860","n/e","n/e","1489","245","n/e","1280"
"France (FR)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","204","n/e","n/e","6393","3337","245","n/e","n/e","n/e","83","","5681","2767","n/e","59835","n/e","n/e","1221","247","n/e","1348"
"France (FR)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","204","n/e","n/e","6351","3487","247","n/e","n/e","n/e","244","","5646","2788","n/e","59804","n/e","n/e","712","254","n/e","1381"
"France (FR)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","203","n/e","n/e","6267","3445","247","n/e","n/e","n/e","152","","5512","2868","n/e","59771","n/e","n/e","235","255","n/e","1504"
"France (FR)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","202","n/e","n/e","6505","3518","278","n/e","n/e","n/e","1","","5857","4796","n/e","59949","n/e","n/e","39","255","n/e","1586"
"France (FR)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","201","n/e","n/e","6523","3513","571","n/e","n/e","n/e","1","","6322","6911","n/e","59994","n/e","n/e","0","258","n/e","1553"
"France (FR)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","193","n/e","n/e","6532","3530","292","n/e","n/e","n/e","1","","6466","6790","n/e","60001","n/e","n/e","0","262","n/e","1519"
"France (FR)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","194","n/e","n/e","6286","3310","247","n/e","n/e","n/e","21","","6061","4492","n/e","60101","n/e","n/e","0","264","n/e","1468"
"France (FR)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","194","n/e","n/e","5753","2981","247","n/e","n/e","n/e","61","","5631","1957","n/e","60114","n/e","n/e","0","263","n/e","1387"
"France (FR)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","194","n/e","n/e","5497","3059","246","n/e","n/e","n/e","15","","5557","2119","n/e","59788","n/e","n/e","0","262","n/e","1348"
"France (FR)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","194","n/e","n/e","5445","3034","246","n/e","n/e","n/e","101","","5642","2049","n/e","60091","n/e","n/e","0","262","n/e","1240"
"France (FR)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","194","n/e","n/e","3691","2995","247","n/e","n/e","n/e","598","","5444","1126","n/e","60171","n/e","n/e","0","263","n/e","997"
"France (FR)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","194","n/e","n/e","3074","2849","246","n/e","n/e","n/e","1351","","5200","878","n/e","59836","n/e","n/e","0","263","n/e","818"
"France (FR)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","194","n/e","n/e","3072","2338","246","n/e","n/e","n/e","1318","","5049","931","n/e","59448","n/e","n/e","0","261","n/e","708"
"France (FR)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","194","n/e","n/e","3089","1905","246","n/e","n/e","n/e","2505","","4964","787","n/e","59078","n/e","n/e","0","262","n/e","638"
"France (FR)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","194","n/e","n/e","3087","1986","246","n/e","n/e","n/e","2852","","4859","711","n/e","59555","n/e","n/e","0","266","n/e","565"
"France (FR)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","194","n/e","n/e","3368","2456","247","n/e","n/e","n/e","1678","","4819","826","n/e","59534","n/e","n/e","0","269","n/e","528"
"France (FR)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","194","n/e","n/e","4382","3171","247","n/e","n/e","n/e","187","","5128","2960","n/e","59977","n/e","n/e","0","268","n/e","569"
"France (FR)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","194","n/e","n/e","5920","3455","247","n/e","n/e","n/e","2","","5649","5491","n/e","60387","n/e","n/e","0","267","n/e","697"
"France (FR)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","194","n/e","n/e","6967","3403","246","n/e","n/e","n/e","8","","6028","6609","n/e","60383","n/e","n/e","62","265","n/e","869"
"France (FR)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","194","n/e","n/e","7093","3411","245","n/e","n/e","n/e","29","","6198","5952","n/e","60403","n/e","n/e","350","262","n/e","1012"
"France (FR)","07.01.2015 09:00 - 07.01.2015 10:00 (UTC)","194","n/e","n/e","7058","3429","245","n/e","n/e","n/e","3","","6184","5281","n/e","60422","n/e","n/e","890","263","n/e","1060"
"France (FR)","07.01.2015 10:00 - 07.01.2015 11:00 (UTC)","194","n/e","n/e","7063","3456","245","n/e","n/e","n/e","3","","6034","4947","n/e","60440","n/e","n/e","1361","262","n/e","969"
"France (FR)","07.01.2015 11:00 - 07.01.2015 12:00 (UTC)","194","n/e","n/e","7062","3381","246","n/e","n/e","n/e","6","","6050","4506","n/e","60477","n/e","n/e","1593","263","n/e","879"
"France (FR)","07.01.2015 12:00 - 07.01.2015 13:00 (UTC)","194","n/e","n/e","7066","3111","246","n/e","n/e","n/e","5","","5832","3656","n/e","60437","n/e","n/e","1599","261","n/e","858"
"France (FR)","07.01.2015 13:00 - 07.01.2015 14:00 (UTC)","194","n/e","n/e","7049","2919","246","n/e","n/e","n/e","6","","5582","3013","n/e","60442","n/e","n/e","1355","263","n/e","900"
"France (FR)","07.01.2015 14:00 - 07.01.2015 15:00 (UTC)","194","n/e","n/e","6989","2882","245","n/e","n/e","n/e","5","","5542","2463","n/e","60505","n/e","n/e","862","266","n/e","973"
"France (FR)","07.01.2015 15:00 - 07.01.2015 16:00 (UTC)","194","n/e","n/e","6956","2997","248","n/e","n/e","n/e","5","","5594","2644","n/e","60243","n/e","n/e","309","263","n/e","1117"
"France (FR)","07.01.2015 16:00 - 07.01.2015 17:00 (UTC)","194","n/e","n/e","6884","3023","246","n/e","n/e","n/e","4","","5737","5052","n/e","60271","n/e","n/e","44","265","n/e","1416"
"France (FR)","07.01.2015 17:00 - 07.01.2015 18:00 (UTC)","194","n/e","n/e","7020","3241","246","n/e","n/e","n/e","1","","6235","5790","n/e","60315","n/e","n/e","0","267","n/e","1890"
"France (FR)","07.01.2015 18:00 - 07.01.2015 19:00 (UTC)","194","n/e","n/e","7035","3288","246","n/e","n/e","n/e","3","","5984","4503","n/e","60386","n/e","n/e","0","265","n/e","2233"
"France (FR)","07.01.2015 19:00 - 07.01.2015 20:00 (UTC)","194","n/e","n/e","6585","3034","247","n/e","n/e","n/e","65","","5539","2237","n/e","60396","n/e","n/e","0","268","n/e","2523"
"France (FR)","07.01.2015 20:00 - 07.01.2015 21:00 (UTC)","194","n/e","n/e","5827","2558","245","n/e","n/e","n/e","409","","5243","1797","n/e","60088","n/e","n/e","0","270","n/e","2790"
"France (FR)","07.01.2015 21:00 - 07.01.2015 22:00 (UTC)","194","n/e","n/e","5070","2527","246","n/e","n/e","n/e","233","","5083","2284","n/e","59842","n/e","n/e","0","270","n/e","2955"
"France (FR)","07.01.2015 22:00 - 07.01.2015 23:00 (UTC)","194","n/e","n/e","4282","2540","246","n/e","n/e","n/e","12","","5095","2065","n/e","59917","n/e","n/e","0","269","n/e","3302"
"France (FR)","07.01.2015 23:00 - 08.01.2015 00:00 (UTC)","194","n/e","n/e","2851","2597","248","n/e","n/e","n/e","443","","4942","1442","n/e","60102","n/e","n/e","0","269","n/e","3402"
"France (FR)","08.01.2015 00:00 - 08.01.2015 01:00 (UTC)","194","n/e","n/e","2542","2349","247","n/e","n/e","n/e","1622","","4732","1000","n/e","59917","n/e","n/e","0","271","n/e","3473"
"France (FR)","08.01.2015 01:00 - 08.01.2015 02:00 (UTC)","194","n/e","n/e","2514","2094","247","n/e","n/e","n/e","1816","","4698","1097","n/e","59262","n/e","n/e","0","272","n/e","3490"
"France (FR)","08.01.2015 02:00 - 08.01.2015 03:00 (UTC)","194","n/e","n/e","2493","2005","247","n/e","n/e","n/e","2589","","4645","973","n/e","58404","n/e","n/e","0","278","n/e","3685"
"France (FR)","08.01.2015 03:00 - 08.01.2015 04:00 (UTC)","194","n/e","n/e","2470","1992","248","n/e","n/e","n/e","2746","","4592","790","n/e","58025","n/e","n/e","0","285","n/e","3848"
"France (FR)","08.01.2015 04:00 - 08.01.2015 05:00 (UTC)","194","n/e","n/e","2541","2078","246","n/e","n/e","n/e","2741","","4526","835","n/e","58222","n/e","n/e","0","281","n/e","4102"
"France (FR)","08.01.2015 05:00 - 08.01.2015 06:00 (UTC)","194","n/e","n/e","3567","2403","249","n/e","n/e","n/e","945","","4713","1130","n/e","60281","n/e","n/e","0","278","n/e","4307"
"France (FR)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","194","n/e","n/e","4894","2871","249","n/e","n/e","n/e","4","","5210","3868","n/e","60910","n/e","n/e","0","278","n/e","4597"
"France (FR)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","194","n/e","n/e","5213","2945","248","n/e","n/e","n/e","4","","5496","4442","n/e","61136","n/e","n/e","64","272","n/e","4863"
"France (FR)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","194","n/e","n/e","5214","3103","248","n/e","n/e","n/e","25","","5605","3860","n/e","61118","n/e","n/e","371","273","n/e","5172"
"France (FR)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","194","n/e","n/e","5209","3112","248","n/e","n/e","n/e","37","","5444","3723","n/e","61133","n/e","n/e","934","271","n/e","5422"
"France (FR)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","194","n/e","n/e","5219","3094","259","n/e","n/e","n/e","9","","5457","3572","n/e","61065","n/e","n/e","1352","271","n/e","5651"
"France (FR)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","194","n/e","n/e","5231","3034","269","n/e","n/e","n/e","10","","5501","3232","n/e","60790","n/e","n/e","1488","270","n/e","5849"
"France (FR)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","194","n/e","n/e","5195","2844","273","n/e","n/e","n/e","13","","5335","2531","n/e","60513","n/e","n/e","1424","268","n/e","5985"
"France (FR)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","194","n/e","n/e","5151","2675","256","n/e","n/e","n/e","241","","5079","1988","n/e","60326","n/e","n/e","1142","273","n/e","5873"
"France (FR)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","194","n/e","n/e","5108","2870","246","n/e","n/e","n/e","543","","5056","1642","n/e","60547","n/e","n/e","694","274","n/e","5190"
"France (FR)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","194","n/e","n/e","5145","2728","245","n/e","n/e","n/e","193","","5048","1456","n/e","60366","n/e","n/e","241","270","n/e","4529"
"France (FR)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","193","n/e","n/e","5283","2952","244","n/e","n/e","n/e","7","","5404","3357","n/e","60743","n/e","n/e","38","266","n/e","4231"
"France (FR)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","193","n/e","n/e","5257","3133","243","n/e","n/e","n/e","4","","5733","5526","n/e","60832","n/e","n/e","0","264","n/e","4020"
"France (FR)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","193","n/e","n/e","5267","2987","243","n/e","n/e","n/e","1","","5705","4687","n/e","60793","n/e","n/e","0","268","n/e","3860"
"France (FR)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","193","n/e","n/e","5097","2656","243","n/e","n/e","n/e","33","","5139","2430","n/e","60532","n/e","n/e","0","267","n/e","3800"
"France (FR)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","193","n/e","n/e","4629","2390","243","n/e","n/e","n/e","657","","4848","1393","n/e","60326","n/e","n/e","0","267","n/e","3675"
"France (FR)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","193","n/e","n/e","3807","2273","257","n/e","n/e","n/e","563","","4899","1742","n/e","60103","n/e","n/e","0","265","n/e","3730"
"France (FR)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","193","n/e","n/e","2917","2258","256","n/e","n/e","n/e","178","","4929","2050","n/e","59893","n/e","n/e","0","270","n/e","4067"
"France (FR)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","193","n/e","n/e","2510","1745","258","n/e","n/e","n/e","460","","4750","1906","n/e","59608","n/e","n/e","0","272","n/e","4479"
"France (FR)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","193","n/e","n/e","2496","793","258","n/e","n/e","n/e","1288","","4586","1288","n/e","59037","n/e","n/e","0","277","n/e","5019"
"France (FR)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","193","n/e","n/e","2465","796","259","n/e","n/e","n/e","2189","","4466","1239","n/e","58574","n/e","n/e","0","278","n/e","5199"
"France (FR)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","193","n/e","n/e","2477","756","258","n/e","n/e","n/e","2762","","4431","864","n/e","56562","n/e","n/e","0","274","n/e","5363"
"France (FR)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","193","n/e","n/e","2491","777","259","n/e","n/e","n/e","2805","","4460","797","n/e","55397","n/e","n/e","0","282","n/e","5803"
"France (FR)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","193","n/e","n/e","2484","830","258","n/e","n/e","n/e","2638","","4462","1005","n/e","56774","n/e","n/e","0","282","n/e","6117"
"France (FR)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","193","n/e","n/e","2572","1070","259","n/e","n/e","n/e","1388","","4577","1831","n/e","58981","n/e","n/e","0","282","n/e","6371"
"France (FR)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","193","n/e","n/e","2867","1226","272","n/e","n/e","n/e","6","","5232","4392","n/e","60414","n/e","n/e","0","280","n/e","6406"
"France (FR)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","193","n/e","n/e","2964","1153","270","n/e","n/e","n/e","1","","5627","5926","n/e","60582","n/e","n/e","58","278","n/e","6305"
"France (FR)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","193","n/e","n/e","2948","1065","270","n/e","n/e","n/e","12","","5762","5861","n/e","60533","n/e","n/e","280","277","n/e","6277"
"France (FR)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","193","n/e","n/e","2962","1015","270","n/e","n/e","n/e","48","","5670","5233","n/e","60440","n/e","n/e","708","278","n/e","6195"
"France (FR)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","193","n/e","n/e","2944","1155","271","n/e","n/e","n/e","27","","5541","5383","n/e","60621","n/e","n/e","1080","279","n/e","6188"
"France (FR)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","193","n/e","n/e","2852","1133","271","n/e","n/e","n/e","11","","5490","4860","n/e","60556","n/e","n/e","1286","276","n/e","6295"
"France (FR)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","193","n/e","n/e","2653","863","271","n/e","n/e","n/e","11","","5389","3351","n/e","60424","n/e","n/e","1251","276","n/e","6404"
"France (FR)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","193","n/e","n/e","2593","801","270","n/e","n/e","n/e","14","","5018","2320","n/e","60322","n/e","n/e","1033","276","n/e","6337"
"France (FR)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","193","n/e","n/e","2544","786","268","n/e","n/e","n/e","780","","4963","1673","n/e","59831","n/e","n/e","637","277","n/e","6403"
"France (FR)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","193","n/e","n/e","2529","786","270","n/e","n/e","n/e","863","","4975","1763","n/e","59737","n/e","n/e","247","280","n/e","6432"
"France (FR)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","193","n/e","n/e","2594","1031","272","n/e","n/e","n/e","20","","4968","2173","n/e","59965","n/e","n/e","43","277","n/e","6583"
"France (FR)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","193","n/e","n/e","2554","1102","271","n/e","n/e","n/e","6","","5534","4347","n/e","60317","n/e","n/e","0","283","n/e","6710"
"France (FR)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","193","n/e","n/e","2564","899","271","n/e","n/e","n/e","6","","5568","3620","n/e","60235","n/e","n/e","0","281","n/e","6761"
"France (FR)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","193","n/e","n/e","2580","224","271","n/e","n/e","n/e","96","","5029","1795","n/e","59640","n/e","n/e","0","285","n/e","6801"
"France (FR)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","193","n/e","n/e","2561","","259","n/e","n/e","n/e","1535","","4756","1049","n/e","59265","n/e","n/e","0","284","n/e","6767"
"France (FR)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","193","n/e","n/e","2568","","260","n/e","n/e","n/e","1478","","4740","1091","n/e","58627","n/e","n/e","0","283","n/e","6630"
"France (FR)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","193","n/e","n/e","2526","","259","n/e","n/e","n/e","611","","4661","1045","n/e","58311","n/e","n/e","0","279","n/e","6552"
"France (FR)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","193","n/e","n/e","2395","","258","n/e","n/e","n/e","1720","","4508","729","n/e","56424","n/e","n/e","0","284","n/e","6558"
"France (FR)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","193","n/e","n/e","2238","","259","n/e","n/e","n/e","2399","","4446","515","n/e","54150","n/e","n/e","0","284","n/e","6582"
"France (FR)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","194","n/e","n/e","2251","","259","n/e","n/e","n/e","2669","","4254","429","n/e","53077","n/e","n/e","0","284","n/e","6547"
"France (FR)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","198","n/e","n/e","2263","","260","n/e","n/e","n/e","2796","","4079","293","n/e","51305","n/e","n/e","0","277","n/e","6451"
"France (FR)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","201","n/e","n/e","2286","","256","n/e","n/e","n/e","2798","","4057","307","n/e","50677","n/e","n/e","0","276","n/e","6372"
"France (FR)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","202","n/e","n/e","2276","","256","n/e","n/e","n/e","2904","","4078","351","n/e","50392","n/e","n/e","0","277","n/e","6275"
"France (FR)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","203","n/e","n/e","2306","","257","n/e","n/e","n/e","2765","","4122","498","n/e","50829","n/e","n/e","0","274","n/e","6160"
"France (FR)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","205","n/e","n/e","2295","","259","n/e","n/e","n/e","2323","","4327","588","n/e","52235","n/e","n/e","0","277","n/e","6284"
"France (FR)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","205","n/e","n/e","2262","","260","n/e","n/e","n/e","1965","","4451","549","n/e","54008","n/e","n/e","63","279","n/e","6347"
"France (FR)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","205","n/e","n/e","2293","","260","n/e","n/e","n/e","1286","","4509","919","n/e","55010","n/e","n/e","328","286","n/e","6249"
"France (FR)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","205","n/e","n/e","2299","","260","n/e","n/e","n/e","1652","","4548","866","n/e","55762","n/e","n/e","765","287","n/e","6291"
"France (FR)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","205","n/e","n/e","2266","","259","n/e","n/e","n/e","1803","","4471","981","n/e","55993","n/e","n/e","1079","284","n/e","6322"
"France (FR)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","205","n/e","n/e","2224","","260","n/e","n/e","n/e","1424","","4523","1589","n/e","56099","n/e","n/e","1279","285","n/e","6408"
"France (FR)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","203","n/e","n/e","2196","","260","n/e","n/e","n/e","1414","","4388","1000","n/e","55013","n/e","n/e","1257","287","n/e","6451"
"France (FR)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","205","n/e","n/e","2213","","258","n/e","n/e","n/e","2022","","4279","667","n/e","54128","n/e","n/e","1028","291","n/e","6336"
"France (FR)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","205","n/e","n/e","2251","","259","n/e","n/e","n/e","2658","","4174","535","n/e","53548","n/e","n/e","637","284","n/e","6171"
"France (FR)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","205","n/e","n/e","2273","","260","n/e","n/e","n/e","2826","","4309","637","n/e","54293","n/e","n/e","225","295","n/e","5819"
"France (FR)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","205","n/e","n/e","2290","","260","n/e","n/e","n/e","2200","","4598","846","n/e","55446","n/e","n/e","41","297","n/e","5596"
"France (FR)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","204","n/e","n/e","2282","","259","n/e","n/e","n/e","1112","","4853","1665","n/e","57888","n/e","n/e","0","292","n/e","5287"
"France (FR)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","205","n/e","n/e","2303","","259","n/e","n/e","n/e","743","","4934","2053","n/e","58399","n/e","n/e","0","295","n/e","4793"
"France (FR)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","205","n/e","n/e","2307","","259","n/e","n/e","n/e","907","","4604","1204","n/e","57870","n/e","n/e","0","297","n/e","4140"
"France (FR)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","205","n/e","n/e","2271","","259","n/e","n/e","n/e","2133","","4426","682","n/e","57451","n/e","n/e","0","296","n/e","3725"
"France (FR)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","205","n/e","n/e","2298","","261","n/e","n/e","n/e","1526","","4376","1484","n/e","57249","n/e","n/e","0","295","n/e","3467"
